doc_id,text
532,Exclusive: McDonald's USA to phase out human antibiotics from chicken supply
533,RT @ReutersBiz: EXCLUSIVE: McDonald's U.S. restaurants to phase out human antibiotics from chicken supply.
534,"People must cut sugar intake to fight obesity, tooth decay: WHO"
535,RT @ReutersPolitics: Follow our LIVE chat on #Obamacare arguments at #SCOTUS starting at 1pm ET today via #ReutersSCOTUS:
536,Many men are self-conscious about their penis size. Odds are they don’t need to be:
537,"Adults only catch flu around twice a decade, study finds"
538,Bavarian sees results of Phase III Prostvac trial by early 2017
539,France faulted by rights body over failure on child-smacking
540,Monkeys infected after deadly bacteria escapes at Louisiana lab: USA Today
541,Tougher laws a likely legacy of the Disneyland measles outbreak
542,"Doctors, patients scramble ahead of high court Obamacare decision"
543,Spider venom may hold chemical keys to new painkillers
544,Ebola-hit countries seek help to repair their economies
545,"Officials urge testing as Portland, Oregon sees rise in syphilis cases"
546,"Large breakfast, small dinner tied to better diabetes blood sugar"
547,Cancer risk above 50 percent for Brits born in 1960
548,"FDA limits use of testosterone drugs, warns of possible heart risk"
549,SEC warns pharma companies to be honest about FDA correspondence
550,'Over the counter' birth control pills might save public money
551,RT @ReutersPolitics: BREAKING: House passes Homeland security funding bill through Sept. 30 without immigration restrictions
552,Low blood pressure with medicine tied to faster mental decline
553,"In Gaza, demand grows for a plastic surgeon's services"
554,Hunger and frustration grow at Ebola ground zero in Guinea
555,"RT @ReutersWorld: PHOTOS: At Italy's Istituto Sant'Anna, about 1,200 people have emerged from comas."
556,Irish parliament passes plain tobacco packaging law
557,RT @ReutersUS: The Disneyland measles outbreak will likely lead to tougher laws:
558,RT @ReutersPolitics: Supreme Court set to hear second major #Obamacare challenge:
559,Exclusive: Guinea says Ebola patients sent home after botched blood tests
560,"Most penises are normal, more research says"
561,Indiscriminate cuts threaten Italy's healthcare successes
562,India will not cut multi-billion dollar food handout program: PM
563,Insight: Tougher laws a likely legacy of the Disneyland measles outbreak
564,Pakistan arrests parents for refusing children's polio vaccinations
565,"Exclusive: Payment delays dent India's flagship health, AIDS programs"
566,"Harvard prevention trial studies tau, Alzheimer's other protein"
567,North Korea reopens borders after months-long Ebola shutdown
568,UK cost body backs Gilead's pricey combination hepatitis pill
569,Nearly 30 countries 'highly vulnerable' to Ebola-style epidemic: charity
570,Exclusive: Guinea says Ebola patients sent home after botched blood tests
571,WHO calls for more measles vaccination in Europe as large outbreaks persist
572,Exclusive: Obama defends lack of 'Plan B' for Obamacare court case
573,"Exclusive: Payment delays dent India's flagship health, AIDS programs"
574,Study finds gorilla origins in half of human AIDS virus lineages
575,U.S. court orders new trial for damages in Medtronic patent case
576,Texas nurse sues Dallas hospital over Ebola infection
577,High school athletes need more help with mental health issues
578,Exclusive: Guinea says Ebola patients sent home after botched blood tests
579,U.S. minors easily buy e-cigarettes online: UNC study
580,Peanuts may lower risk of death from heart disease
581,Surrogate mothers in India unaware of risks
582,Streaming fitness videos leave no excuses for procrastinators
583,"Pakistan wastes $3.7 million worth of donated vaccine, official says"
584,FDA rejects Pacira's application for expanded use of pain drug
585,Companies' tests used in 'superbug' scope cleaning flawed: FDA
586,Africa's medicine men key to halting Ebola spread in Guinea
587,Parents often want changes in kids’ shots schedule
588,"Lumber Liquidators flooring does not meet safety standards: ""60 minutes"""
589,"North Korea ending Ebola travel restrictions: source, tour firm"
590,Amgen says Kyprolis doubles progression-free survival vs Velcade
591,Texas Ebola nurse says hospital failed her and her colleagues
592,Terminal cancer care should do more to treat depression
593,Sierra Leone vice president places himself in Ebola quarantine
594,China says to implement drug distribution reforms
595,"U.S. judge denies Ranbaxy bid to reinstate approvals for Valcyte, Nexium copies"
596,Doctors with bad news seen as less compassionate
597,China imposes trade restrictions on Canadian beef
598,Younger men more bothered after prostate cancer treatment
599,Three infected with measles at Las Vegas seafood restaurant
600,Study on biology of chronic fatigue illness stirs debate
601,"U.S., Liberia kick off trial of Ebola drug ZMapp"
602,Bayer crown prince vows independence for diversified drugmaker
603,Private equity 'walks on eggshells' as funds eye Brazil hospitals
604,"Risk factors for heartburn: excess weight, smoking"
605,Roche says EU agency recommends Avastin for cervical cancer
606,Inhaled drug may help with sociability in autism
607,Novartis treatment for vision loss meets goals in study
608,"Watch out for nasty global flu surprises, WHO warns"
609,"Ebola halts HIV progress in Sierra Leone, says U.N."
610,Actavis' contraceptive device wins U.S. FDA approval
611,Novartis lung cancer drug gets EU recommendation
612,"Going to the game? Pack earplugs and lose the vuvuzela, WHO says"
613,Sanofi diabetes drug Toujeo wins European green light
614,EU agency recommends approval of Otsuka kidney drug
615,Decision on widespread Ebola vaccination in August at earliest: WHO
616,Italian e-cigarette firms say new tax benefits tobacco
617,Data from largest U.S. tobacco study shows high use of multiple products
618,"Legal marijuana begins in Washington, D.C. as 'green rush' is on"
619,UnitedHealth places tighter controls on hysterectomies
620,"More U.S. children doing yoga, taking sleep supplements"
621,U.S. military ends Ebola mission in Liberia
622,Food supplements crucial to reduce child malnutrition
623,Compound from Chinese medicinal herb shows promise for Ebola
624,Bristol hep C drug helps cure 97 percent of HIV coinfected patients: study
625,Dyslexia needn’t hold doctors back
626,"Pfizer, Novartis say meningitis vaccine scope too narrow"
627,Big U.S. majority favors mandatory vaccinations: Reuters/Ipsos poll
628,Nasal flu vaccines may be safe for kids with egg allergies
629,O'Neill eyes up to $2 billion for fund to fight superbugs
630,Emergency responders investigating possible Ebola case in Virginia: local media
631,Healthy diet linked to lung health
632,Terminal cancer care should do more to treat depression
633,Sanofi diabetes drug awaits imminent EU green light
634,Chilean girl with cystic fibrosis tells president: Let me die
635,FDA approves Corgenix's Ebola test for emergency use
636,FDA postpones key hearing on biosimilar copy of blockbuster drug
637,"Sanofi's diabetes drug Toujeo gets U.S. approval, label disappoints"
638,India's Wockhardt says FDA raises new concerns about Waluj plant
639,South Carolina court orders Johnson &amp; Johnson to pay $136 million in Risperdal case
640,Legal pot arrives in District of Columbia amid wrangle with Congress
641,"Myanmar culls chickens, quail to contain H5N1 outbreak"
642,FDA approves Sanofi's diabetes drug Toujeo
643,Actavis' superbug antibiotic gets U.S. approval
644,"In landmark FDA tobacco study, e-cig questions likely to linger"
645,Australia to introduce country-of-origin labeling after hepatitis A outbreak
646,Guinea's Conde replaces key minister to boost Ebola fight
647,Georgia takes step toward legalizing medical marijuana
648,Actavis' superbug antibiotic gets U.S. approval
649,"Weight-loss surgery tied to pregnancy benefits, risks"
650,U.S. CDC warns overuse of antibiotics has fueled more infections
651,"Daily tasks predict hospitalization, death for heart failure patients"
652,U.S. government says 8.84 million people signed on for 2015 Obamacare plans
653,Mayor says District of Columbia to go ahead with pot legalization
654,Painkiller abuse sparking HIV outbreak in southern Indiana
655,"99 Ebola cases in past week, nearly two-thirds in Sierra Leone: WHO"
656,"Study links common food additives to Crohn's disease, colitis"
657,Congressmen warn District of Columbia on pot legalization
658,GSK set to complete $20 billion Novartis asset swap next week
659,"HIV prevention saves over $250,000 over lifetime"
660,Tobacco companies to settle smoking lawsuits for $100 million
661,Supreme Court says state dental board can't regulate teeth whitening
662,Antares' testosterone injection found successful in late-stage study
663,Health-conscious Chinese challenge Western food firms
664,WHO calls for more measles vaccination in Europe as large outbreaks persist
665,Biosimilar copies of blockbuster drug launch in major EU markets
666,AstraZeneca taps biotech firm Orca for autoimmune disease drugs
667,"New York, Jewish leaders reach deal on circumcision health risks"
668,Clinically depressed three times more likely to commit violent crime
669,Exclusive: FDA seeks to speed updates to 'superbug' device labels
670,Doctors in India profiteering from sick patients: reports
671,U.S. health official says no fix if Obamacare subsidies thrown out
672,"Providers, patients differ on birth control choices"
673,Phone support can help ease postpartum depression
674,RT @ReutersOpinion: More than measles: The threat to America's 'herd immunity' if kids aren't vaccinated:
